VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,0.02419673651456833,0.018953504040837288,-0.023867078125476837,-0.0068952832370996475,-0.8621182441711426,-0.5066602826118469,0.0773315355181694,0.590087890625
1,1,0.025884995236992836,0.01801486872136593,-0.02229289896786213,-0.0068952832370996475,-0.8621182441711426,-0.5066602230072021,0.0732421800494194,0.58447265625
2,2,-0.03078136220574379,0.018008844926953316,-0.021511461585760117,-0.00689528277143836,-0.8621181845664978,-0.5066602826118469,0.2077636569738388,0.58447265625
3,3,0.015604560263454914,0.03569301590323448,0.5767647624015808,0.011636807583272457,0.5294867753982544,0.8482383489608765,0.5634765028953552,0.921630859375
4,4,-0.0011683435877785087,0.054159924387931824,0.5654674768447876,0.011636807583272457,0.5294867753982544,0.8482383489608765,0.6010741591453552,0.9868011474609375
5,5,-0.01809706911444664,0.035689353942871094,0.5772294402122498,0.011636807583272457,0.5294867157936096,0.8482384085655212,0.6386718153953552,0.921630859375
6,6,0.015604560263454914,0.03569301590323448,0.5767647624015808,0.009590632282197475,0.7128364443778992,0.7012647986412048,0.5634765028953552,0.921630859375
7,7,-0.01809706911444664,0.035689353942871094,0.5772294402122498,0.009590632282197475,0.7128364443778992,0.7012646794319153,0.6386718153953552,0.921630859375
8,8,-0.0013373566325753927,0.029723014682531357,0.5830649733543396,0.009590632282197475,0.7128364443778992,0.7012647986412048,0.6010741591453552,0.90057373046875
9,9,-0.009211057797074318,0.006407814100384712,0.5475091338157654,-0.9970357418060303,-0.07693586498498917,-0.0008772404980845749,0.4335937201976776,0.939727783203125
10,10,-0.007846229709684849,-0.011445160023868084,0.5620459914207458,-0.9970357418060303,-0.07693586498498917,-0.0008772404980845749,0.3718261420726776,0.877685546875
11,11,-0.009239275008440018,0.006432609632611275,0.5774067044258118,-0.9970357418060303,-0.07693587243556976,-0.0008772405562922359,0.3059081733226776,0.939849853515625
12,12,0.005132328253239393,-0.011574172414839268,0.5618709921836853,0.9969323873519897,-0.07825279235839844,0.0014996728859841824,0.3718261420726776,0.87713623046875
13,13,0.00657573901116848,0.006532630883157253,0.5471513867378235,0.9969323873519897,-0.07825279980897903,0.0014996728859841824,0.4353027045726776,0.940277099609375
14,14,0.006532138213515282,0.006558036431670189,0.5774607062339783,0.9969323873519897,-0.07825279980897903,0.0014996727695688605,0.3049316108226776,0.940399169921875
15,15,-0.009045310318470001,0.006681213155388832,0.6727634072303772,-0.9989620447158813,-0.045549821108579636,-0.0003425769100431353,0.4357909858226776,0.94091796875
16,16,-0.008018480613827705,-0.015990599989891052,0.6929953098297119,-0.9989620447158813,-0.04554981365799904,-0.00034257688093930483,0.3410644233226776,0.8519287109375
17,17,-0.009056007489562035,0.0067063141614198685,0.7006221413612366,-0.9989620447158813,-0.04554981365799904,-0.00034257693914696574,0.3054198920726776,0.9410400390625
18,18,0.00519163254648447,-0.01598922722041607,0.6927065253257751,0.9977624416351318,-0.06685487926006317,0.0007424157811328769,0.3415527045726776,0.8519287109375
19,19,0.006734316237270832,0.006806029938161373,0.6721518039703369,0.9977624416351318,-0.06685488671064377,0.0007424158975481987,0.4374999701976776,0.941497802734375
20,20,0.006714802701026201,0.006831588689237833,0.7006765604019165,0.9977624416351318,-0.06685487926006317,0.0007424157811328769,0.3041991889476776,0.941619873046875
21,21,0.0011712478008121252,0.06233512610197067,0.6988083720207214,-0.013447392731904984,0.2702046036720276,-0.9627089500427246,0.2744140326976776,0.7908935546875
22,22,-0.00308187841437757,0.06233466789126396,0.6988676190376282,-0.013447391800582409,0.2702046036720276,-0.9627089500427246,0.3415527045726776,0.7908935546875
23,23,-0.0009534384007565677,0.07142066955566406,0.7013880610466003,-0.013447392731904984,0.2702046036720276,-0.9627089500427246,0.2961425483226776,0.90704345703125
24,24,-0.0010216309456154704,0.07207328826189041,0.707424521446228,0.0136720547452569,0.09404629468917847,0.9954739212989807,0.2963866889476776,0.90667724609375
25,25,-0.003192753763869405,0.062333907932043076,0.7083744406700134,0.0136720547452569,0.09404629468917847,0.9954739212989807,0.3415527045726776,0.7908935546875
26,26,0.0010597722139209509,0.06233428791165352,0.7083160281181335,0.013672055676579475,0.09404630213975906,0.9954739212989807,0.2744140326976776,0.7908935546875
27,27,-0.02215106226503849,0.07817096263170242,0.24766342341899872,-0.998348593711853,0.05627885088324547,-0.01151839829981327,0.2382812350988388,0.19189459085464478
28,28,-0.022098358720541,0.07817143946886063,0.24309766292572021,-0.998348593711853,0.05627884343266487,-0.01151839829981327,0.2624511420726776,0.19189459085464478
29,29,-0.02285948023200035,0.06542407721281052,0.24678373336791992,-0.998348593711853,0.05627884343266487,-0.01151839829981327,0.2457275241613388,0.12451177835464478
30,30,0.01843489333987236,0.07812534272670746,0.24253875017166138,0.9987049102783203,0.04955347999930382,0.011532223783433437,0.2624511420726776,0.19189459085464478
31,31,0.01838219352066517,0.07812480628490448,0.24710479378700256,0.9987049102783203,0.04955347627401352,0.011532222852110863,0.2382812350988388,0.19189459085464478
32,32,0.019022518768906593,0.06542880833148956,0.24620601534843445,0.9987049102783203,0.049553483724594116,0.011532223783433437,0.2457275241613388,0.12451177835464478
33,33,-0.024795960634946823,-0.0031760025303810835,-0.09743592888116837,-0.9989112615585327,-0.046483878046274185,0.00392229575663805,0.3850097358226776,0.08886724710464478
34,34,-0.022426800802350044,-0.025676382705569267,-0.024005603045225143,-0.9933813810348511,-0.11481980234384537,-0.0031323402654379606,0.3142089545726776,0.004882872104644775
35,35,-0.027423232793807983,0.007988312281668186,-0.023977255448698997,-0.9890819787979126,-0.1467861831188202,-0.013066134415566921,0.2910155951976776,0.06787115335464478
36,33,-0.024795960634946823,-0.0031760025303810835,-0.09743592888116837,-0.9989112615585327,-0.046483878046274185,0.00392229575663805,0.3850097358226776,0.08886724710464478
37,36,-0.022010356187820435,-0.1228390634059906,-0.29652902483940125,-0.9967760443687439,-0.07255174964666367,0.034260619431734085,0.7026366591453552,0.010742247104644775
38,34,-0.022426800802350044,-0.025676382705569267,-0.024005603045225143,-0.9933813810348511,-0.11481980234384537,-0.0031323402654379606,0.3142089545726776,0.004882872104644775
39,37,-0.024655967950820923,0.004313220735639334,-0.10722345858812332,-0.9998650550842285,-0.016126956790685654,-0.003141348483040929,0.3911132514476776,0.10742193460464478
40,36,-0.022010356187820435,-0.1228390634059906,-0.29652902483940125,-0.9967760443687439,-0.07255174964666367,0.034260619431734085,0.7026366591453552,0.010742247104644775
41,33,-0.024795960634946823,-0.0031760025303810835,-0.09743592888116837,-0.9989112615585327,-0.046483878046274185,0.00392229575663805,0.3850097358226776,0.08886724710464478
42,37,-0.024655967950820923,0.004313220735639334,-0.10722345858812332,-0.9998650550842285,-0.016126956790685654,-0.003141348483040929,0.3911132514476776,0.10742193460464478
43,38,-0.03090915083885193,-0.017213916406035423,-0.3071827292442322,-0.9960097074508667,-0.07990333437919617,0.03974968567490578,0.6401366591453552,0.19238287210464478
44,36,-0.022010356187820435,-0.1228390634059906,-0.29652902483940125,-0.9967760443687439,-0.07255174964666367,0.034260619431734085,0.7026366591453552,0.010742247104644775
45,39,0.017278706654906273,-0.02575153484940529,-0.02443825453519821,0.9923951625823975,-0.12300575524568558,0.0046244277618825436,0.3139648139476776,0.004394590854644775
46,40,0.02018182910978794,-0.003048057435080409,-0.09802940487861633,0.9990946054458618,-0.033766839653253555,0.025879284366965294,0.3847655951976776,0.08935552835464478
47,41,0.022512001916766167,0.008107862435281277,-0.024551209062337875,0.9882285594940186,-0.15276740491390228,-0.008145014755427837,0.2907714545726776,0.06787115335464478
48,42,0.02626441977918148,-0.01715349219739437,-0.30727463960647583,0.9960856437683105,-0.08350261300802231,0.028993139043450356,0.6406249403953552,0.19238287210464478
49,40,0.02018182910978794,-0.003048057435080409,-0.09802940487861633,0.9990946054458618,-0.033766839653253555,0.025879284366965294,0.3847655951976776,0.08935552835464478
50,39,0.017278706654906273,-0.02575153484940529,-0.02443825453519821,0.9923951625823975,-0.12300575524568558,0.0046244277618825436,0.3139648139476776,0.004394590854644775
51,42,0.02626441977918148,-0.01715349219739437,-0.30727463960647583,0.9960856437683105,-0.08350261300802231,0.028993139043450356,0.6406249403953552,0.19238287210464478
52,43,0.020320845767855644,0.004428491462022066,-0.1077997162938118,0.9994532465934753,0.017813855782151222,0.02785245142877102,0.3908691108226776,0.10742193460464478
53,40,0.02018182910978794,-0.003048057435080409,-0.09802940487861633,0.9990946054458618,-0.033766839653253555,0.025879284366965294,0.3847655951976776,0.08935552835464478
54,42,0.02626441977918148,-0.01715349219739437,-0.30727463960647583,0.9960856437683105,-0.08350261300802231,0.028993139043450356,0.6406249403953552,0.19238287210464478
55,39,0.017278706654906273,-0.02575153484940529,-0.02443825453519821,0.9923951625823975,-0.12300575524568558,0.0046244277618825436,0.3139648139476776,0.004394590854644775
56,44,0.016381215304136276,-0.12289035320281982,-0.29659175872802734,0.9955108165740967,-0.09013158828020096,0.0288874339312315,0.7026366591453552,0.010742247104644775
57,45,-0.022426800802350044,-0.025676382705569267,-0.024005603045225143,0.0016610963502898812,-0.9418169260025024,0.33612215518951416,0.4074706733226776,0.3745117783546448
