VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_NORMAL0.w,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,-0.9121212363243103,1.5598254203796387,-0.6965683698654175,-1.0,0.0,0.0,0.0,0.443115234375,0.445068359375
1,1,-0.9121212363243103,2.104585886001587,0.80014967918396,-1.0,0.0,0.0,0.0,0.443115234375,0.603515625
2,2,-0.9121212363243103,2.2851860523223877,0.7344173192977905,-1.0,0.0,0.0,0.0,0.463134765625,0.603515625
3,0,-0.9121212363243103,1.5598254203796387,-0.6965683698654175,-1.0,0.0,0.0,0.0,0.443115234375,0.445068359375
4,2,-0.9121212363243103,2.2851860523223877,0.7344173192977905,-1.0,0.0,0.0,0.0,0.463134765625,0.603515625
5,3,-0.9121212363243103,1.7404258251190186,-0.7623007297515869,-1.0,0.0,0.0,0.0,0.463134765625,0.445068359375
6,4,-0.7404513359069824,2.2851860523223877,0.7344173192977905,0.0,0.939453125,-0.342041015625,0.0,0.48095703125,0.603515625
7,5,-0.7404513359069824,1.7404258251190186,-0.7623007297515869,0.0,0.939453125,-0.342041015625,0.0,0.48095703125,0.445068359375
8,6,-0.9121212363243103,1.7404258251190186,-0.7623007297515869,0.0,0.939453125,-0.342041015625,0.0,0.463134765625,0.445068359375
9,4,-0.7404513359069824,2.2851860523223877,0.7344173192977905,0.0,0.939453125,-0.342041015625,0.0,0.48095703125,0.603515625
10,6,-0.9121212363243103,1.7404258251190186,-0.7623007297515869,0.0,0.939453125,-0.342041015625,0.0,0.463134765625,0.445068359375
11,7,-0.9121212363243103,2.2851860523223877,0.7344173192977905,0.0,0.939453125,-0.342041015625,0.0,0.463134765625,0.603515625
12,8,-0.7520251870155334,2.614100217819214,0.8554876446723938,0.0,-4.172325134277344e-07,1.0,0.0,0.490234375,0.44482421875
13,9,0.8321099877357483,2.616320848464966,0.8554876446723938,0.0,-4.172325134277344e-07,1.0,0.0,0.490234375,0.60302734375
14,10,0.8318408131599426,2.8085110187530518,0.8554876446723938,0.0,-4.172325134277344e-07,1.0,0.0,0.50927734375,0.60302734375
15,8,-0.7520251870155334,2.614100217819214,0.8554876446723938,0.0,-4.172325134277344e-07,1.0,0.0,0.490234375,0.44482421875
16,10,0.8318408131599426,2.8085110187530518,0.8554876446723938,0.0,-4.172325134277344e-07,1.0,0.0,0.50927734375,0.60302734375
17,11,-0.7522946000099182,2.806290864944458,0.8554878234863281,0.0,-4.172325134277344e-07,1.0,0.0,0.50927734375,0.44482421875
18,12,0.8318408131599426,2.8085110187530518,0.6838177442550659,-0.0014019012451171875,1.0,0.0,0.0,0.5263671875,0.60302734375
19,13,-0.7522946000099182,2.806290864944458,0.6838178634643555,-0.0014019012451171875,1.0,0.0,0.0,0.5263671875,0.44482421875
20,14,-0.7522946000099182,2.806290864944458,0.8554878234863281,-0.0014019012451171875,1.0,0.0,0.0,0.50927734375,0.44482421875
21,12,0.8318408131599426,2.8085110187530518,0.6838177442550659,-0.0014019012451171875,1.0,0.0,0.0,0.5263671875,0.60302734375
22,14,-0.7522946000099182,2.806290864944458,0.8554878234863281,-0.0014019012451171875,1.0,0.0,0.0,0.50927734375,0.44482421875
23,15,0.8318408131599426,2.8085110187530518,0.8554876446723938,-0.0014019012451171875,1.0,0.0,0.0,0.50927734375,0.60302734375
24,16,-0.8773930072784424,3.0012426376342773,-0.7610195875167847,-1.0,0.0,0.0,0.0,0.1563720703125,0.4091796875
25,17,-0.8773930072784424,2.7093608379364014,0.7384330630302429,-1.0,0.0,0.0,0.0,0.1563720703125,0.56689453125
26,18,-0.8773930072784424,2.8980114459991455,0.7751533389091492,-1.0,0.0,0.0,0.0,0.1776123046875,0.56689453125
27,16,-0.8773930072784424,3.0012426376342773,-0.7610195875167847,-1.0,0.0,0.0,0.0,0.1563720703125,0.4091796875
28,18,-0.8773930072784424,2.8980114459991455,0.7751533389091492,-1.0,0.0,0.0,0.0,0.1776123046875,0.56689453125
29,19,-0.8773930072784424,3.1898927688598633,-0.7242962718009949,-1.0,0.0,0.0,0.0,0.1776123046875,0.4091796875
