VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_NORMAL0.w,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,-2.0146324634552,2.469334363937378,-0.036419209092855453,0.9892578125,0.11541748046875,0.092041015625,0.0,0.49853515625,0.9140625
1,1,-2.0059444904327393,2.511765956878662,-0.18301020562648773,0.9892578125,0.11541748046875,0.092041015625,0.0,0.4853515625,0.91064453125
2,2,-2.018338680267334,2.493328332901001,-0.026678623631596565,0.9892578125,0.11541748046875,0.092041015625,0.0,0.498046875,0.916015625
3,3,1.0603797435760498,2.5909385681152344,-0.10905010253190994,-0.9736328125,-0.156005859375,0.16552734375,0.0,0.445556640625,0.427490234375
4,4,1.0944666862487793,2.4924216270446777,-0.001408214564435184,-0.9736328125,-0.156005859375,0.16552734375,0.0,0.448486328125,0.414794921875
5,5,1.0950225591659546,2.507986068725586,0.016531595960259438,-0.9736328125,-0.156005859375,0.16552734375,0.0,0.446533203125,0.414306640625
6,6,1.0603797435760498,2.5909385681152344,-0.10905010253190994,0.291259765625,0.8330078125,0.469970703125,0.0,0.445556640625,0.427490234375
7,7,1.0950225591659546,2.507986068725586,0.016531595960259438,0.291259765625,0.8330078125,0.469970703125,0.0,0.446533203125,0.414306640625
8,8,1.1190334558486938,2.505324125289917,0.006367464084178209,0.291259765625,0.8330078125,0.469970703125,0.0,0.4443359375,0.414306640625
9,9,1.1144882440567017,2.48856520652771,-0.013198218308389187,0.9228515625,0.1593017578125,-0.350830078125,0.0,0.442138671875,0.4150390625
10,10,1.0603797435760498,2.5909385681152344,-0.10905010253190994,0.9228515625,0.1593017578125,-0.350830078125,0.0,0.445556640625,0.427490234375
11,11,1.1190334558486938,2.505324125289917,0.006367464084178209,0.9228515625,0.1593017578125,-0.350830078125,0.0,0.4443359375,0.414306640625
12,12,-1.8920269012451172,3.2926723957061768,-0.04030375927686691,0.20654296875,-0.96826171875,-0.14013671875,0.0,0.6103515625,0.7685546875
13,13,-1.9240095615386963,3.308237314224243,-0.19498786330223083,0.20654296875,-0.96826171875,-0.14013671875,0.0,0.6064453125,0.75537109375
14,14,-1.873247504234314,3.2981112003326416,-0.05021600052714348,0.20654296875,-0.96826171875,-0.14013671875,0.0,0.6083984375,0.76806640625
15,15,-2.584219217300415,1.8968425989151,-0.036419209092855453,0.9892578125,0.11541748046875,0.092041015625,0.0,0.169921875,0.86474609375
16,16,-2.575531244277954,1.9392741918563843,-0.18301020562648773,0.9892578125,0.11541748046875,0.092041015625,0.0,0.17333984375,0.8779296875
17,17,-2.587925434112549,1.9208368062973022,-0.026678623631596565,0.9892578125,0.11541748046875,0.092041015625,0.0,0.172119140625,0.8642578125
18,18,2.0291264057159424,1.6787054538726807,-0.10905010253190994,-0.9736328125,-0.156005859375,0.16552734375,0.0,0.443603515625,0.393798828125
19,19,2.063213348388672,1.580188274383545,-0.001408214564435184,-0.9736328125,-0.156005859375,0.16552734375,0.0,0.446533203125,0.381103515625
20,20,2.0637691020965576,1.5957528352737427,0.016531595960259438,-0.9736328125,-0.156005859375,0.16552734375,0.0,0.444580078125,0.38037109375
21,21,2.0291264057159424,1.6787054538726807,-0.10905010253190994,0.291259765625,0.8330078125,0.469970703125,0.0,0.443603515625,0.393798828125
22,22,2.0637691020965576,1.5957528352737427,0.016531595960259438,0.291259765625,0.8330078125,0.469970703125,0.0,0.444580078125,0.38037109375
23,23,2.087779998779297,1.5930907726287842,0.006367464084178209,0.291259765625,0.8330078125,0.469970703125,0.0,0.4423828125,0.38037109375
24,24,2.0832347869873047,1.5763320922851562,-0.013198218308389187,0.9228515625,0.1593017578125,-0.350830078125,0.0,0.440185546875,0.38134765625
25,25,2.0291264057159424,1.6787054538726807,-0.10905010253190994,0.9228515625,0.1593017578125,-0.350830078125,0.0,0.443603515625,0.393798828125
26,26,2.087779998779297,1.5930907726287842,0.006367464084178209,0.9228515625,0.1593017578125,-0.350830078125,0.0,0.4423828125,0.38037109375
27,27,-1.2143425941467285,1.6240386962890625,-0.03196243196725845,0.7490234375,-0.28759765625,-0.5966796875,0.0,0.444580078125,0.34326171875
28,28,-1.3018903732299805,1.5165430307388306,-0.09002212435007095,0.7490234375,-0.28759765625,-0.5966796875,0.0,0.447265625,0.35693359375
29,29,-1.220786213874817,1.6422185897827148,-0.04881050065159798,0.7490234375,-0.28759765625,-0.5966796875,0.0,0.44677734375,0.3427734375
30,30,0.9845333099365234,1.6305673122406006,-0.10905010253190994,-0.9736328125,-0.156005859375,0.16552734375,0.0,0.44384765625,0.410888671875
31,31,1.018620252609253,1.5320501327514648,-0.001408214564435184,-0.9736328125,-0.156005859375,0.16552734375,0.0,0.446533203125,0.398193359375
