VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_NORMAL0.w,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,-0.3088719844818115,9.627452850341797,-0.18596108257770538,0.326416015625,0.0,-0.9453125,0.0,0.289306640625,0.8857421875
1,1,-0.3088719844818115,9.772753715515137,-0.18596108257770538,0.326416015625,0.0,-0.9453125,0.0,0.255126953125,0.8857421875
2,2,-0.041234105825424194,9.772753715515137,-0.09353066235780716,0.326416015625,0.0,-0.9453125,0.0,0.255126953125,0.9501953125
3,0,-0.3088719844818115,9.627452850341797,-0.18596108257770538,0.326416015625,0.0,-0.9453125,0.0,0.289306640625,0.8857421875
4,2,-0.041234105825424194,9.772753715515137,-0.09353066235780716,0.326416015625,0.0,-0.9453125,0.0,0.255126953125,0.9501953125
5,3,-0.041234105825424194,9.627452850341797,-0.09353066235780716,0.326416015625,0.0,-0.9453125,0.0,0.289306640625,0.9501953125
6,4,-0.3088719844818115,9.772753715515137,-0.18596108257770538,0.0,1.0,-1.1920928955078125e-06,0.0,0.255126953125,0.8857421875
7,5,-0.35608822107315063,9.772753715515137,-0.04924367740750313,0.0,1.0,-1.1920928955078125e-06,0.0,0.22119140625,0.8857421875
8,6,-0.08845031261444092,9.772753715515137,0.0431867353618145,0.0,1.0,-1.1920928955078125e-06,0.0,0.22119140625,0.9501953125
9,4,-0.3088719844818115,9.772753715515137,-0.18596108257770538,0.0,1.0,-1.1920928955078125e-06,0.0,0.255126953125,0.8857421875
10,6,-0.08845031261444092,9.772753715515137,0.0431867353618145,0.0,1.0,-1.1920928955078125e-06,0.0,0.22119140625,0.9501953125
11,7,-0.041234105825424194,9.772753715515137,-0.09353066235780716,0.0,1.0,-1.1920928955078125e-06,0.0,0.255126953125,0.9501953125
12,8,-0.35608822107315063,9.772753715515137,-0.04924367740750313,-0.326416015625,0.0,0.9453125,0.0,0.22119140625,0.8857421875
13,9,-0.35608822107315063,9.627452850341797,-0.04924367740750313,-0.326416015625,0.0,0.9453125,0.0,0.18701171875,0.8857421875
14,10,-0.08845031261444092,9.627452850341797,0.0431867353618145,-0.326416015625,0.0,0.9453125,0.0,0.18701171875,0.9501953125
15,8,-0.35608822107315063,9.772753715515137,-0.04924367740750313,-0.326416015625,0.0,0.9453125,0.0,0.22119140625,0.8857421875
16,10,-0.08845031261444092,9.627452850341797,0.0431867353618145,-0.326416015625,0.0,0.9453125,0.0,0.18701171875,0.9501953125
17,11,-0.08845031261444092,9.772753715515137,0.0431867353618145,-0.326416015625,0.0,0.9453125,0.0,0.22119140625,0.9501953125
18,12,-0.35608822107315063,9.627452850341797,-0.04924367740750313,-0.9453125,0.0,-0.326416015625,0.0,0.485595703125,0.99072265625
19,13,-0.35608822107315063,9.772753715515137,-0.04924367740750313,-0.9453125,0.0,-0.326416015625,0.0,0.51904296875,0.99072265625
20,14,-0.3088719844818115,9.772753715515137,-0.18596108257770538,-0.9453125,0.0,-0.326416015625,0.0,0.51904296875,0.95703125
21,12,-0.35608822107315063,9.627452850341797,-0.04924367740750313,-0.9453125,0.0,-0.326416015625,0.0,0.485595703125,0.99072265625
22,14,-0.3088719844818115,9.772753715515137,-0.18596108257770538,-0.9453125,0.0,-0.326416015625,0.0,0.51904296875,0.95703125
23,15,-0.3088719844818115,9.627452850341797,-0.18596108257770538,-0.9453125,0.0,-0.326416015625,0.0,0.485595703125,0.95703125
24,16,0.32998180389404297,9.627452850341797,0.18565130233764648,-0.329345703125,0.0,0.9443359375,0.0,0.28955078125,0.81201171875
25,17,0.32998180389404297,9.772753715515137,0.18565130233764648,-0.329345703125,0.0,0.9443359375,0.0,0.255859375,0.81201171875
26,18,0.07187443971633911,9.772753715515137,0.09564922004938126,-0.329345703125,0.0,0.9443359375,0.0,0.255859375,0.87548828125
27,16,0.32998180389404297,9.627452850341797,0.18565130233764648,-0.329345703125,0.0,0.9443359375,0.0,0.28955078125,0.81201171875
28,18,0.07187443971633911,9.772753715515137,0.09564922004938126,-0.329345703125,0.0,0.9443359375,0.0,0.255859375,0.87548828125
29,19,0.07187443971633911,9.627452850341797,0.09564922004938126,-0.329345703125,0.0,0.9443359375,0.0,0.28955078125,0.87548828125
30,20,0.32998180389404297,9.772753715515137,0.18565130233764648,0.0,1.0,-1.2516975402832031e-06,0.0,0.255859375,0.81201171875
31,21,0.37760576605796814,9.772753715515137,0.049075379967689514,0.0,1.0,-1.2516975402832031e-06,0.0,0.2225341796875,0.81201171875
32,22,0.11949849873781204,9.772753715515137,-0.04092666879296303,0.0,1.0,-1.2516975402832031e-06,0.0,0.2225341796875,0.87548828125
33,20,0.32998180389404297,9.772753715515137,0.18565130233764648,0.0,1.0,-1.2516975402832031e-06,0.0,0.255859375,0.81201171875
34,22,0.11949849873781204,9.772753715515137,-0.04092666879296303,0.0,1.0,-1.2516975402832031e-06,0.0,0.2225341796875,0.87548828125
35,23,0.07187443971633911,9.772753715515137,0.09564922004938126,0.0,1.0,-1.2516975402832031e-06,0.0,0.255859375,0.87548828125
36,24,0.37760576605796814,9.772753715515137,0.049075379967689514,0.329345703125,0.0,-0.9443359375,0.0,0.2225341796875,0.81201171875
37,25,0.37760576605796814,9.627452850341797,0.049075379967689514,0.329345703125,0.0,-0.9443359375,0.0,0.18896484375,0.81201171875
38,26,0.11949849873781204,9.627452850341797,-0.04092666879296303,0.329345703125,0.0,-0.9443359375,0.0,0.18896484375,0.87548828125
39,24,0.37760576605796814,9.772753715515137,0.049075379967689514,0.329345703125,0.0,-0.9443359375,0.0,0.2225341796875,0.81201171875
40,26,0.11949849873781204,9.627452850341797,-0.04092666879296303,0.329345703125,0.0,-0.9443359375,0.0,0.18896484375,0.87548828125
41,27,0.11949849873781204,9.772753715515137,-0.04092666879296303,0.329345703125,0.0,-0.9443359375,0.0,0.2225341796875,0.87548828125
42,28,0.37760576605796814,9.627452850341797,0.049075379967689514,0.9443359375,0.0,0.329345703125,0.0,0.443603515625,0.99072265625
43,29,0.37760576605796814,9.772753715515137,0.049075379967689514,0.9443359375,0.0,0.329345703125,0.0,0.47705078125,0.99072265625
44,30,0.32998180389404297,9.772753715515137,0.18565130233764648,0.9443359375,0.0,0.329345703125,0.0,0.47705078125,0.95703125
45,28,0.37760576605796814,9.627452850341797,0.049075379967689514,0.9443359375,0.0,0.329345703125,0.0,0.443603515625,0.99072265625
46,30,0.32998180389404297,9.772753715515137,0.18565130233764648,0.9443359375,0.0,0.329345703125,0.0,0.47705078125,0.95703125
47,31,0.32998180389404297,9.627452850341797,0.18565130233764648,0.9443359375,0.0,0.329345703125,0.0,0.443603515625,0.95703125
48,32,-0.17403139173984528,9.840506553649902,-0.10181479901075363,0.498291015625,-0.08251953125,-0.86328125,0.0,0.560546875,0.82177734375
49,33,-0.1774177849292755,9.758735656738281,-0.09594939649105072,0.498291015625,-0.08251953125,-0.86328125,0.0,0.5556640625,0.80322265625
50,34,-0.2063165009021759,9.758735656738281,-0.09594939649105072,-0.498291015625,-0.08251953125,-0.86328125,0.0,0.54931640625,0.8046875
51,32,-0.17403139173984528,9.840506553649902,-0.10181479901075363,0.498291015625,-0.08251953125,-0.86328125,0.0,0.560546875,0.82177734375
52,34,-0.2063165009021759,9.758735656738281,-0.09594939649105072,-0.498291015625,-0.08251953125,-0.86328125,0.0,0.54931640625,0.8046875
53,35,-0.20970289409160614,9.840506553649902,-0.10181479901075363,-0.498291015625,-0.08251953125,-0.86328125,0.0,0.55224609375,0.82373046875
54,35,-0.20970289409160614,9.840506553649902,-0.10181479901075363,-0.498291015625,-0.08251953125,-0.86328125,0.0,0.55224609375,0.82373046875
55,34,-0.2063165009021759,9.758735656738281,-0.09594939649105072,-0.498291015625,-0.08251953125,-0.86328125,0.0,0.54931640625,0.8046875
56,36,-0.2207658886909485,9.758735656738281,-0.07092233747243881,-0.99658203125,-0.08251953125,-1.2516975402832031e-06,0.0,0.54296875,0.80517578125
57,35,-0.20970289409160614,9.840506553649902,-0.10181479901075363,-0.498291015625,-0.08251953125,-0.86328125,0.0,0.55224609375,0.82373046875
58,36,-0.2207658886909485,9.758735656738281,-0.07092233747243881,-0.99658203125,-0.08251953125,-1.2516975402832031e-06,0.0,0.54296875,0.80517578125
59,37,-0.227538600564003,9.840506553649902,-0.0709223598241806,-0.99658203125,-0.08251953125,-1.430511474609375e-06,0.0,0.54443359375,0.82470703125
60,36,-0.2207658886909485,9.758735656738281,-0.07092233747243881,-0.99658203125,-0.08251953125,-1.2516975402832031e-06,0.0,0.54296875,0.80517578125
61,38,-0.20970289409160614,9.840506553649902,-0.04002993926405907,-0.498291015625,-0.08251953125,0.86328125,0.0,0.53662109375,0.8251953125
62,37,-0.227538600564003,9.840506553649902,-0.0709223598241806,-0.99658203125,-0.08251953125,-1.430511474609375e-06,0.0,0.54443359375,0.82470703125
63,36,-0.2207658886909485,9.758735656738281,-0.07092233747243881,-0.99658203125,-0.08251953125,-1.2516975402832031e-06,0.0,0.54296875,0.80517578125
64,39,-0.2063165009021759,9.758735656738281,-0.04589531943202019,-0.498291015625,-0.08251953125,0.86328125,0.0,0.53662109375,0.8056640625
65,38,-0.20970289409160614,9.840506553649902,-0.04002993926405907,-0.498291015625,-0.08251953125,0.86328125,0.0,0.53662109375,0.8251953125
66,38,-0.20970289409160614,9.840506553649902,-0.04002993926405907,-0.498291015625,-0.08251953125,0.86328125,0.0,0.53662109375,0.8251953125
67,39,-0.2063165009021759,9.758735656738281,-0.04589531943202019,-0.498291015625,-0.08251953125,0.86328125,0.0,0.53662109375,0.8056640625
68,40,-0.1774177849292755,9.758735656738281,-0.04589531943202019,0.498291015625,-0.08251953125,0.86328125,0.0,0.52978515625,0.80517578125
69,38,-0.20970289409160614,9.840506553649902,-0.04002993926405907,-0.498291015625,-0.08251953125,0.86328125,0.0,0.53662109375,0.8251953125
70,40,-0.1774177849292755,9.758735656738281,-0.04589531943202019,0.498291015625,-0.08251953125,0.86328125,0.0,0.52978515625,0.80517578125
71,41,-0.17403139173984528,9.840506553649902,-0.04002993926405907,0.498291015625,-0.08251953125,0.86328125,0.0,0.5283203125,0.82470703125
72,41,-0.17403139173984528,9.840506553649902,-0.04002993926405907,0.498291015625,-0.08251953125,0.86328125,0.0,0.5283203125,0.82470703125
73,40,-0.1774177849292755,9.758735656738281,-0.04589531943202019,0.498291015625,-0.08251953125,0.86328125,0.0,0.52978515625,0.80517578125
74,42,-0.16296839714050293,9.758735656738281,-0.07092233747243881,0.99658203125,-0.08251953125,-4.172325134277344e-07,0.0,0.5234375,0.80419921875
75,41,-0.17403139173984528,9.840506553649902,-0.04002993926405907,0.498291015625,-0.08251953125,0.86328125,0.0,0.5283203125,0.82470703125
76,42,-0.16296839714050293,9.758735656738281,-0.07092233747243881,0.99658203125,-0.08251953125,-4.172325134277344e-07,0.0,0.5234375,0.80419921875
77,43,-0.15619570016860962,9.840506553649902,-0.0709223598241806,0.99658203125,-0.08251953125,-5.960464477539062e-07,0.0,0.5205078125,0.82373046875
78,43,-0.15619570016860962,9.840506553649902,-0.0709223598241806,0.99658203125,-0.08251953125,-5.960464477539062e-07,0.0,0.5205078125,0.82373046875
79,42,-0.16296839714050293,9.758735656738281,-0.07092233747243881,0.99658203125,-0.08251953125,-4.172325134277344e-07,0.0,0.5234375,0.80419921875
80,44,-0.1774177849292755,9.758735656738281,-0.09594939649105072,0.498291015625,-0.08251953125,-0.86328125,0.0,0.51708984375,0.80322265625
81,43,-0.15619570016860962,9.840506553649902,-0.0709223598241806,0.99658203125,-0.08251953125,-5.960464477539062e-07,0.0,0.5205078125,0.82373046875
82,44,-0.1774177849292755,9.758735656738281,-0.09594939649105072,0.498291015625,-0.08251953125,-0.86328125,0.0,0.51708984375,0.80322265625
83,45,-0.17403139173984528,9.840506553649902,-0.10181479901075363,0.498291015625,-0.08251953125,-0.86328125,0.0,0.5126953125,0.82177734375
84,46,0.09248001128435135,9.05102252960205,-0.047003988176584244,0.0008912086486816406,1.0,0.0008511543273925781,0.0,0.50634765625,0.900390625
85,47,0.2078285962343216,9.0512056350708,-0.3832300901412964,0.0008912086486816406,1.0,0.0008511543273925781,0.0,0.42431640625,0.900390625
86,48,0.05361412093043327,9.05138874053955,-0.4361360967159271,0.0008912086486816406,1.0,0.0008511543273925781,0.0,0.42431640625,0.93798828125
87,46,0.09248001128435135,9.05102252960205,-0.047003988176584244,0.0008912086486816406,1.0,0.0008511543273925781,0.0,0.50634765625,0.900390625
88,48,0.05361412093043327,9.05138874053955,-0.4361360967159271,0.0008912086486816406,1.0,0.0008511543273925781,0.0,0.42431640625,0.93798828125
89,49,-0.06173441931605339,9.051204681396484,-0.09990999102592468,0.0008912086486816406,1.0,0.0008511543273925781,0.0,0.50634765625,0.93798828125
90,50,0.2078285962343216,9.0512056350708,-0.3832300901412964,0.324462890625,0.000514984130859375,-0.94580078125,0.0,0.42431640625,0.900390625
91,51,0.20778439939022064,9.001678466796875,-0.3832722008228302,0.324462890625,0.000514984130859375,-0.94580078125,0.0,0.412841796875,0.900390625
92,52,0.05356995016336441,9.001861572265625,-0.43617820739746094,0.324462890625,0.000514984130859375,-0.94580078125,0.0,0.412841796875,0.93798828125
93,50,0.2078285962343216,9.0512056350708,-0.3832300901412964,0.324462890625,0.000514984130859375,-0.94580078125,0.0,0.42431640625,0.900390625
94,52,0.05356995016336441,9.001861572265625,-0.43617820739746094,0.324462890625,0.000514984130859375,-0.94580078125,0.0,0.412841796875,0.93798828125
95,53,0.05361412093043327,9.05138874053955,-0.4361360967159271,0.324462890625,0.000514984130859375,-0.94580078125,0.0,0.42431640625,0.93798828125
96,54,-0.061778586357831955,9.001678466796875,-0.0999520942568779,-0.94580078125,0.0011196136474609375,-0.324462890625,0.0,0.50634765625,0.94970703125
97,55,-0.06173441931605339,9.051204681396484,-0.09990999102592468,-0.94580078125,0.0011196136474609375,-0.324462890625,0.0,0.50634765625,0.93798828125
98,56,0.05361412093043327,9.05138874053955,-0.4361360967159271,-0.94580078125,0.0011196136474609375,-0.324462890625,0.0,0.42431640625,0.93798828125
99,54,-0.061778586357831955,9.001678466796875,-0.0999520942568779,-0.94580078125,0.0011196136474609375,-0.324462890625,0.0,0.50634765625,0.94970703125
100,56,0.05361412093043327,9.05138874053955,-0.4361360967159271,-0.94580078125,0.0011196136474609375,-0.324462890625,0.0,0.42431640625,0.93798828125
101,57,0.05356995016336441,9.001861572265625,-0.43617820739746094,-0.94580078125,0.0011196136474609375,-0.324462890625,0.0,0.42431640625,0.94970703125
102,58,0.20778439939022064,9.001678466796875,-0.3832722008228302,0.94580078125,-0.0011196136474609375,0.324462890625,0.0,0.42431640625,0.888671875
103,59,0.2078285962343216,9.0512056350708,-0.3832300901412964,0.94580078125,-0.0011196136474609375,0.324462890625,0.0,0.42431640625,0.900390625
104,60,0.09248001128435135,9.05102252960205,-0.047003988176584244,0.94580078125,-0.0011196136474609375,0.324462890625,0.0,0.50634765625,0.900390625
105,58,0.20778439939022064,9.001678466796875,-0.3832722008228302,0.94580078125,-0.0011196136474609375,0.324462890625,0.0,0.42431640625,0.888671875
106,60,0.09248001128435135,9.05102252960205,-0.047003988176584244,0.94580078125,-0.0011196136474609375,0.324462890625,0.0,0.50634765625,0.900390625
107,61,0.09243583679199219,9.001495361328125,-0.04704609885811806,0.94580078125,-0.0011196136474609375,0.324462890625,0.0,0.50634765625,0.888671875
108,62,-0.06813585013151169,9.080781936645508,-0.4033728837966919,-0.1009521484375,-0.83349609375,-0.54345703125,0.0,0.57373046875,0.7587890625
109,63,-0.016751820221543312,9.043341636657715,-0.3216511011123657,-0.050933837890625,-0.99853515625,-0.0174407958984375,0.0,0.59228515625,0.74169921875
110,64,-0.08779216557741165,9.06452751159668,-0.3459828197956085,-0.2568359375,-0.96240234375,-0.08795166015625,0.0,0.57373046875,0.74169921875
111,62,-0.06813585013151169,9.080781936645508,-0.4033728837966919,-0.1009521484375,-0.83349609375,-0.54345703125,0.0,0.57373046875,0.7587890625
112,65,0.0063367802649736404,9.062435150146484,-0.38906237483024597,0.11083984375,-0.86474609375,-0.48974609375,0.0,0.59228515625,0.7587890625
113,63,-0.016751820221543312,9.043341636657715,-0.3216511011123657,-0.050933837890625,-0.99853515625,-0.0174407958984375,0.0,0.59228515625,0.74169921875
114,66,-0.05374646186828613,9.125189781188965,-0.44538527727127075,0.0131988525390625,-0.481201171875,-0.87646484375,0.0,0.57373046875,0.77392578125
115,65,0.0063367802649736404,9.062435150146484,-0.38906237483024597,0.11083984375,-0.86474609375,-0.48974609375,0.0,0.59228515625,0.7587890625
116,62,-0.06813585013151169,9.080781936645508,-0.4033728837966919,-0.1009521484375,-0.83349609375,-0.54345703125,0.0,0.57373046875,0.7587890625
117,63,-0.016751820221543312,9.043341636657715,-0.3216511011123657,-0.050933837890625,-0.99853515625,-0.0174407958984375,0.0,0.59228515625,0.74169921875
118,65,0.0063367802649736404,9.062435150146484,-0.38906237483024597,0.11083984375,-0.86474609375,-0.48974609375,0.0,0.59228515625,0.7587890625
119,67,0.272224098443985,9.062435150146484,-0.297995001077652,0.198486328125,-0.865234375,-0.460205078125,0.0,0.6591796875,0.7587890625
120,63,-0.016751820221543312,9.043341636657715,-0.3216511011123657,-0.050933837890625,-0.99853515625,-0.0174407958984375,0.0,0.59228515625,0.74169921875
121,67,0.272224098443985,9.062435150146484,-0.297995001077652,0.198486328125,-0.865234375,-0.460205078125,0.0,0.6591796875,0.7587890625
122,68,0.24913549423217773,9.043341636657715,-0.2305838018655777,0.036651611328125,-0.9990234375,0.0125579833984375,0.0,0.6591796875,0.74169921875
123,67,0.272224098443985,9.062435150146484,-0.297995001077652,0.198486328125,-0.865234375,-0.460205078125,0.0,0.6591796875,0.7587890625
124,69,0.27726349234580994,9.056764602661133,-0.22094979882240295,0.59130859375,-0.78076171875,0.202392578125,0.0,0.6669921875,0.74169921875
125,68,0.24913549423217773,9.043341636657715,-0.2305838018655777,0.036651611328125,-0.9990234375,0.0125579833984375,0.0,0.6591796875,0.74169921875
126,66,-0.05374646186828613,9.125189781188965,-0.44538527727127075,0.0131988525390625,-0.481201171875,-0.87646484375,0.0,0.57373046875,0.77392578125
127,70,0.023238757625222206,9.11459732055664,-0.4384106695652008,0.229248046875,-0.499267578125,-0.83544921875,0.0,0.59228515625,0.77392578125
128,65,0.0063367802649736404,9.062435150146484,-0.38906237483024597,0.11083984375,-0.86474609375,-0.48974609375,0.0,0.59228515625,0.7587890625
129,71,-0.0484795980155468,9.185853004455566,-0.4607628583908081,0.054962158203125,-5.960464477539062e-07,-0.99853515625,0.0,0.57373046875,0.78955078125
130,70,0.023238757625222206,9.11459732055664,-0.4384106695652008,0.229248046875,-0.499267578125,-0.83544921875,0.0,0.59228515625,0.77392578125
131,66,-0.05374646186828613,9.125189781188965,-0.44538527727127075,0.0131988525390625,-0.481201171875,-0.87646484375,0.0,0.57373046875,0.77392578125
132,65,0.0063367802649736404,9.062435150146484,-0.38906237483024597,0.11083984375,-0.86474609375,-0.48974609375,0.0,0.59228515625,0.7587890625
133,72,0.28912609815597534,9.11459732055664,-0.34734347462654114,0.317138671875,-0.49951171875,-0.80615234375,0.0,0.6591796875,0.77392578125
134,67,0.272224098443985,9.062435150146484,-0.297995001077652,0.198486328125,-0.865234375,-0.460205078125,0.0,0.6591796875,0.7587890625
135,65,0.0063367802649736404,9.062435150146484,-0.38906237483024597,0.11083984375,-0.86474609375,-0.48974609375,0.0,0.59228515625,0.7587890625
136,70,0.023238757625222206,9.11459732055664,-0.4384106695652008,0.229248046875,-0.499267578125,-0.83544921875,0.0,0.59228515625,0.77392578125
137,72,0.28912609815597534,9.11459732055664,-0.34734347462654114,0.317138671875,-0.49951171875,-0.80615234375,0.0,0.6591796875,0.77392578125
138,67,0.272224098443985,9.062435150146484,-0.297995001077652,0.198486328125,-0.865234375,-0.460205078125,0.0,0.6591796875,0.7587890625
139,73,0.2981775104999542,9.074058532714844,-0.28201189637184143,0.7177734375,-0.67626953125,-0.1668701171875,0.0,0.6669921875,0.7587890625
140,69,0.27726349234580994,9.056764602661133,-0.22094979882240295,0.59130859375,-0.78076171875,0.202392578125,0.0,0.6669921875,0.74169921875
141,72,0.28912609815597534,9.11459732055664,-0.34734347462654114,0.317138671875,-0.49951171875,-0.80615234375,0.0,0.6591796875,0.77392578125
142,73,0.2981775104999542,9.074058532714844,-0.28201189637184143,0.7177734375,-0.67626953125,-0.1668701171875,0.0,0.6669921875,0.7587890625
143,67,0.272224098443985,9.062435150146484,-0.297995001077652,0.198486328125,-0.865234375,-0.460205078125,0.0,0.6591796875,0.7587890625
144,73,0.2981775104999542,9.074058532714844,-0.28201189637184143,0.7177734375,-0.67626953125,-0.1668701171875,0.0,0.6669921875,0.7587890625
145,74,0.2930116057395935,9.085383415222168,-0.21555598080158234,0.81787109375,-0.5029296875,0.280029296875,0.0,0.673828125,0.74169921875
146,69,0.27726349234580994,9.056764602661133,-0.22094979882240295,0.59130859375,-0.78076171875,0.202392578125,0.0,0.6669921875,0.74169921875
147,73,0.2981775104999542,9.074058532714844,-0.28201189637184143,0.7177734375,-0.67626953125,-0.1668701171875,0.0,0.6669921875,0.7587890625
148,75,0.3092890977859497,9.09884262084961,-0.26308080554008484,0.8994140625,-0.435546875,0.042266845703125,0.0,0.673828125,0.7587890625
149,74,0.2930116057395935,9.085383415222168,-0.21555598080158234,0.81787109375,-0.5029296875,0.280029296875,0.0,0.673828125,0.74169921875
150,76,0.31348758935928345,9.121309280395508,-0.32671260833740234,0.81005859375,-0.390380859375,-0.437255859375,0.0,0.6669921875,0.77392578125
151,75,0.3092890977859497,9.09884262084961,-0.26308080554008484,0.8994140625,-0.435546875,0.042266845703125,0.0,0.673828125,0.7587890625
152,73,0.2981775104999542,9.074058532714844,-0.28201189637184143,0.7177734375,-0.67626953125,-0.1668701171875,0.0,0.6669921875,0.7587890625
153,72,0.28912609815597534,9.11459732055664,-0.34734347462654114,0.317138671875,-0.49951171875,-0.80615234375,0.0,0.6591796875,0.77392578125
154,76,0.31348758935928345,9.121309280395508,-0.32671260833740234,0.81005859375,-0.390380859375,-0.437255859375,0.0,0.6669921875,0.77392578125
155,73,0.2981775104999542,9.074058532714844,-0.28201189637184143,0.7177734375,-0.67626953125,-0.1668701171875,0.0,0.6669921875,0.7587890625
156,76,0.31348758935928345,9.121309280395508,-0.32671260833740234,0.81005859375,-0.390380859375,-0.437255859375,0.0,0.6669921875,0.77392578125
157,77,0.3212049901485443,9.135618209838867,-0.2978713810443878,0.958984375,-0.25146484375,-0.1318359375,0.0,0.673828125,0.77392578125
158,75,0.3092890977859497,9.09884262084961,-0.26308080554008484,0.8994140625,-0.435546875,0.042266845703125,0.0,0.673828125,0.7587890625
159,71,-0.0484795980155468,9.185853004455566,-0.4607628583908081,0.054962158203125,-5.960464477539062e-07,-0.99853515625,0.0,0.57373046875,0.78955078125
160,78,0.02942531928420067,9.185853004455566,-0.4564734995365143,0.272705078125,8.344650268554688e-07,-0.9619140625,0.0,0.59228515625,0.78955078125
161,70,0.023238757625222206,9.11459732055664,-0.4384106695652008,0.229248046875,-0.499267578125,-0.83544921875,0.0,0.59228515625,0.77392578125
162,79,-0.05374646186828613,9.246516227722168,-0.44538527727127075,0.01319122314453125,0.481201171875,-0.87646484375,0.0,0.57373046875,0.8056640625
163,78,0.02942531928420067,9.185853004455566,-0.4564734995365143,0.272705078125,8.344650268554688e-07,-0.9619140625,0.0,0.59228515625,0.78955078125
