VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,-0.9026413559913635,0.0,-3.9457409381866455,0.012816762551665306,0.9998935461044312,0.006977342534810305,0.3513174057006836,0.9654312133789062
1,1,-8.963854789733887,0.2103913277387619,-4.1168131828308105,0.0,1.0,0.0,1.0,1.0
2,2,-3.4789226055145264,0.0,0.7866601347923279,0.0,1.0,0.0,0.5586297512054443,0.009143948554992676
3,2,-3.4789226055145264,0.0,0.7866601347923279,0.0,1.0,0.0,0.5586297512054443,0.009143948554992676
4,3,3.4631996154785156,0.0,-0.5615017414093018,0.0,1.0,0.0,-2.9802322387695312e-08,0.2815701365470886
5,0,-0.9026413559913635,0.0,-3.9457409381866455,0.012816762551665306,0.9998935461044312,0.006977342534810305,0.3513174057006836,0.9654312133789062
6,2,-3.4789226055145264,0.0,0.7866601347923279,0.0,1.0,0.0,0.5586297512054443,0.009143948554992676
7,4,3.4250731468200684,0.0,0.8074063062667847,0.0,1.0,0.0,0.0030679702758789062,0.0049517154693603516
8,3,3.4631996154785156,0.0,-0.5615017414093018,0.0,1.0,0.0,-2.9802322387695312e-08,0.2815701365470886
9,2,-3.4789226055145264,0.0,0.7866601347923279,0.0,1.0,0.0,0.5586297512054443,0.009143948554992676
10,5,-0.6926255822181702,0.0,0.8319109678268433,0.012816760689020157,0.9998935461044312,0.006977342534810305,0.33441752195358276,0.0
11,4,3.4250731468200684,0.0,0.8074063062667847,0.0,1.0,0.0,0.0030679702758789062,0.0049517154693603516
