VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,-3.3660240173339844,0.2756328582763672,3.489797353744507,0.48765236139297485,-0.5705953240394592,0.6607694029808044,0.1287841796875,0.607421875
1,1,-3.669344902038574,0.19001197814941406,3.639714241027832,0.48765236139297485,-0.5705953240394592,0.6607694029808044,0.1287841796875,0.6201171875
2,2,-3.63606595993042,-0.06962370872497559,3.39095139503479,0.48765242099761963,-0.5705953240394592,0.6607694029808044,0.13916015625,0.62060546875
3,3,-3.3660240173339844,0.2756328582763672,3.489797353744507,-0.19466857612133026,-0.12622463703155518,0.9727134704589844,0.1287841796875,0.607421875
4,4,-3.63606595993042,-0.06962370872497559,3.39095139503479,-0.19466857612133026,-0.12622463703155518,0.9727134704589844,0.13916015625,0.62060546875
5,5,-3.3005895614624023,0.005340576171875,3.467818021774292,-0.19466866552829742,-0.12622465193271637,0.9727134704589844,0.13916015625,0.607421875
6,6,-1.394200325012207,-0.026387333869934082,2.613223075866699,-0.3299814760684967,-0.11935833096504211,-0.9364111423492432,0.00917816162109375,0.650390625
7,7,-1.7255892753601074,-0.040408551692962646,2.731788158416748,-0.3299814760684967,-0.11935833841562271,-0.9364111423492432,0.00917816162109375,0.66357421875
8,8,-1.415806770324707,0.2503630518913269,2.585561752319336,-0.3299814760684967,-0.11935833096504211,-0.9364111423492432,0.0196075439453125,0.650390625
9,9,-1.7255892753601074,-0.040408551692962646,2.731788158416748,-0.7105432748794556,0.5169106721878052,-0.4774218797683716,0.00917816162109375,0.66357421875
10,10,-1.6027865409851074,0.26518386602401733,2.879889488220215,-0.7105432152748108,0.5169106721878052,-0.47742190957069397,0.0196075439453125,0.6630859375
11,11,-1.415806770324707,0.2503630518913269,2.585561752319336,-0.7105432152748108,0.5169106721878052,-0.47742190957069397,0.0196075439453125,0.650390625
12,12,19.459327697753906,8.746379852294922,-22.336950302124023,0.06053923815488815,0.8436649441719055,-0.5334457755088806,0.6015625,0.59033203125
13,13,19.721027374267578,8.5906343460083,-22.55356788635254,0.06053923815488815,0.8436649441719055,-0.5334457755088806,0.607421875,0.5966796875
14,14,19.17066192626953,8.649887084960938,-22.522315979003906,0.06053922697901726,0.8436649441719055,-0.5334458351135254,0.60693359375,0.58349609375
15,15,19.512123107910156,8.757442474365234,-21.66680335998535,-0.12280674278736115,-0.02683655172586441,0.9920677542686462,0.58544921875,0.5888671875
16,16,19.865991592407227,8.598276138305664,-21.627304077148438,-0.12280671298503876,-0.02683655545115471,0.9920677542686462,0.58056640625,0.59716796875
17,17,19.88011932373047,8.719450950622559,-21.622278213500977,-0.12280674278736115,-0.02683655172586441,0.9920677542686462,0.5830078125,0.59765625
18,18,19.512123107910156,8.757442474365234,-21.66680335998535,-0.34475693106651306,0.9262905716896057,0.1520802527666092,0.58544921875,0.5888671875
19,19,19.447832107543945,8.760225296020508,-21.829498291015625,-0.34475693106651306,0.9262905716896057,0.152080237865448,0.58935546875,0.58837890625
20,20,19.336410522460938,8.658624649047852,-21.463247299194336,-0.34475693106651306,0.9262905716896057,0.1520802527666092,0.5810546875,0.58349609375
