VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_NORMAL0.w,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,0.7205238938331604,0.7859711050987244,0.07180491089820862,2.86102294921875e-06,-0.00797271728515625,1.0,0.0,0.7919921875,0.8388671875
1,1,0.7169457674026489,2.629892110824585,0.0865061804652214,2.86102294921875e-06,-0.00797271728515625,1.0,0.0,0.7919921875,0.6689453125
2,2,-0.02795669436454773,2.629892110824585,0.0865061953663826,2.86102294921875e-06,-0.00797271728515625,1.0,0.0,0.720703125,0.6689453125
3,0,0.7205238938331604,0.7859711050987244,0.07180491089820862,2.86102294921875e-06,-0.00797271728515625,1.0,0.0,0.7919921875,0.8388671875
4,2,-0.02795669436454773,2.629892110824585,0.0865061953663826,2.86102294921875e-06,-0.00797271728515625,1.0,0.0,0.720703125,0.6689453125
5,3,-0.027956580743193626,0.7854370474815369,0.07180491089820862,2.86102294921875e-06,-0.00797271728515625,1.0,0.0,0.720703125,0.8388671875
6,4,2.871797800064087,0.8197364807128906,0.07787780463695526,0.0,0.0,1.0,0.0,0.71630859375,0.615234375
7,5,2.871797800064087,1.9035940170288086,0.07787780463695526,0.0,0.0,1.0,0.0,0.615234375,0.615234375
8,6,1.7504055500030518,1.9035940170288086,0.07787780463695526,0.0,0.0,1.0,0.0,0.615234375,0.72119140625
9,4,2.871797800064087,0.8197364807128906,0.07787780463695526,0.0,0.0,1.0,0.0,0.71630859375,0.615234375
10,6,1.7504055500030518,1.9035940170288086,0.07787780463695526,0.0,0.0,1.0,0.0,0.615234375,0.72119140625
11,7,1.7504055500030518,0.8197364807128906,0.07787780463695526,0.0,0.0,1.0,0.0,0.71630859375,0.72119140625
12,8,2.8950276374816895,0.8303788304328918,-0.07784608006477356,-0.70703125,0.0,-0.70703125,0.0,0.5673828125,0.306640625
13,9,2.9623098373413086,3.9800825119018555,-0.10571524500846863,0.0,0.0,-1.0,0.0,0.56103515625,0.00473785400390625
14,10,2.9623098373413086,0.8303788304328918,-0.10571524500846863,0.0,0.0,-1.0,0.0,0.56103515625,0.306640625
15,8,2.8950276374816895,0.8303788304328918,-0.07784608006477356,-0.70703125,0.0,-0.70703125,0.0,0.5673828125,0.306640625
16,11,2.8950276374816895,3.9800825119018555,-0.07784608006477356,-0.70703125,0.0,-0.70703125,0.0,0.5673828125,0.00473785400390625
17,9,2.9623098373413086,3.9800825119018555,-0.10571524500846863,0.0,0.0,-1.0,0.0,0.56103515625,0.00473785400390625
18,12,2.8671584129333496,0.8303788304328918,-0.010563964955508709,-1.0,0.0,0.0,0.0,0.57373046875,0.306640625
19,11,2.8950276374816895,3.9800825119018555,-0.07784608006477356,-0.70703125,0.0,-0.70703125,0.0,0.5673828125,0.00473785400390625
20,8,2.8950276374816895,0.8303788304328918,-0.07784608006477356,-0.70703125,0.0,-0.70703125,0.0,0.5673828125,0.306640625
21,12,2.8671584129333496,0.8303788304328918,-0.010563964955508709,-1.0,0.0,0.0,0.0,0.57373046875,0.306640625
22,13,2.8671584129333496,3.9800825119018555,-0.010563964955508709,-1.0,0.0,0.0,0.0,0.57373046875,0.00473785400390625
23,11,2.8950276374816895,3.9800825119018555,-0.07784608006477356,-0.70703125,0.0,-0.70703125,0.0,0.5673828125,0.00473785400390625
24,14,2.8950276374816895,0.8303788304328918,0.05671815201640129,-0.70703125,0.0,0.70703125,0.0,0.580078125,0.306640625
25,13,2.8671584129333496,3.9800825119018555,-0.010563964955508709,-1.0,0.0,0.0,0.0,0.57373046875,0.00473785400390625
