VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,-0.9026413559913635,0.0,-4.636410236358643,0.0,1.0,0.0,0.2843954563140869,0.721839189529419
1,1,-5.292323112487793,0.0,-7.718567371368408,0.0,1.0,0.0,1.0,1.0
2,2,-5.234260559082031,0.0,0.10865386575460434,0.0,1.0,0.0,0.9905346632003784,0.29360300302505493
3,2,-5.234260559082031,0.0,0.10865386575460434,0.0,1.0,0.0,0.9905346632003784,0.29360300302505493
4,3,0.7075262069702148,0.0,-3.505851984024048,0.0,1.0,0.0,0.02190643548965454,0.6198077201843262
5,0,-0.9026413559913635,0.0,-4.636410236358643,0.0,1.0,0.0,0.2843954563140869,0.721839189529419
6,2,-5.234260559082031,0.0,0.10865386575460434,0.0,1.0,0.0,0.9905346632003784,0.29360300302505493
7,4,0.8419054746627808,0.0,3.3374123573303223,0.0,1.0,0.0,-2.9802322387695312e-08,0.0022115707397460938
8,3,0.7075262069702148,0.0,-3.505851984024048,0.0,1.0,0.0,0.02190643548965454,0.6198077201843262
9,2,-5.234260559082031,0.0,0.10865386575460434,0.0,1.0,0.0,0.9905346632003784,0.29360300302505493
10,5,-0.6926255822181702,0.0,3.361917018890381,0.0,1.0,0.0,0.25015872716903687,0.0
11,4,0.8419054746627808,0.0,3.3374123573303223,0.0,1.0,0.0,-2.9802322387695312e-08,0.0022115707397460938
