VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,-0.05353178456425667,0.10032474994659424,18.11445426940918,0.0,1.0,0.0,0.05962318181991577,0.9964450597763062
1,1,-0.05353178456425667,0.10032474994659424,-1.9373630285263062,0.0,1.0,0.0,0.9350782036781311,0.9964450597763062
2,2,-22.797800064086914,0.10032474994659424,-1.9373630285263062,0.0,1.0,0.0,0.9350782036781311,0.003554872702807188
3,0,-0.05353178456425667,0.10032474994659424,18.11445426940918,0.0,1.0,0.0,0.05962318181991577,0.9964450597763062
4,2,-22.797800064086914,0.10032474994659424,-1.9373630285263062,0.0,1.0,0.0,0.9350782036781311,0.003554872702807188
5,3,-22.797800064086914,0.10032474994659424,18.11445426940918,0.0,1.0,0.0,0.05962318181991577,0.003554872702807188
6,4,-0.05353178456425667,-0.08816321194171906,-1.9373630285263062,0.0,0.0,-1.0,0.9407835602760315,0.9964450597763062
7,5,-22.797800064086914,-0.08816321194171906,-1.9373630285263062,0.0,0.0,-1.0,0.9407835602760315,0.003554872702807188
8,6,-22.797800064086914,0.10032474994659424,-1.9373630285263062,0.0,0.0,-1.0,0.9350782036781311,0.003554872702807188
9,4,-0.05353178456425667,-0.08816321194171906,-1.9373630285263062,0.0,0.0,-1.0,0.9407835602760315,0.9964450597763062
10,6,-22.797800064086914,0.10032474994659424,-1.9373630285263062,0.0,0.0,-1.0,0.9350782036781311,0.003554872702807188
11,7,-0.05353178456425667,0.10032474994659424,-1.9373630285263062,0.0,0.0,-1.0,0.9350782036781311,0.9964450597763062
12,8,-0.05353178456425667,0.10032474994659424,18.11445426940918,0.0,0.0,1.0,0.05962318181991577,0.9964450597763062
13,9,-22.797800064086914,0.10032474994659424,18.11445426940918,0.0,0.0,1.0,0.05962318181991577,0.003554872702807188
14,10,-22.797800064086914,-0.08816321194171906,18.11445426940918,0.0,0.0,1.0,0.054076313972473145,0.003554872702807188
15,8,-0.05353178456425667,0.10032474994659424,18.11445426940918,0.0,0.0,1.0,0.05962318181991577,0.9964450597763062
16,10,-22.797800064086914,-0.08816321194171906,18.11445426940918,0.0,0.0,1.0,0.054076313972473145,0.003554872702807188
17,11,-0.05353178456425667,-0.08816321194171906,18.11445426940918,0.0,0.0,1.0,0.054076313972473145,0.9964450597763062
