VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,-5.146874904632568,0.10032567381858826,-13.240059852600098,-1.0,0.0,0.0,0.9456056952476501,0.005664348602294922
1,1,-5.146874904632568,0.10032567381858826,-24.542755126953125,-1.0,0.0,0.0,0.9456057548522949,0.9940356016159058
2,2,-5.146874904632568,-0.08816228806972504,-24.542755126953125,-1.0,0.0,0.0,0.9567080736160278,0.9940356016159058
3,0,-5.146874904632568,0.10032567381858826,-13.240059852600098,-1.0,0.0,0.0,0.9456056952476501,0.005664348602294922
4,2,-5.146874904632568,-0.08816228806972504,-24.542755126953125,-1.0,0.0,0.0,0.9567080736160278,0.9940356016159058
5,3,-5.146874904632568,-0.08816228806972504,-13.240059852600098,-1.0,0.0,0.0,0.9567078948020935,0.005664348602294922
6,4,5.130995750427246,0.10032674670219421,-13.212761878967285,-1.0392378158030624e-07,1.0,0.0,0.047122031450271606,0.005664527416229248
7,5,5.130995750427246,0.10032674670219421,-24.522281646728516,-1.0392376736945153e-07,1.0,0.0,0.04712215065956116,0.9940357208251953
8,6,-5.146874904632568,0.10032567381858826,-24.542755126953125,-1.0392377447487888e-07,1.0,0.0,0.9456057548522949,0.9940356016159058
9,4,5.130995750427246,0.10032674670219421,-13.212761878967285,-1.0392378158030624e-07,1.0,0.0,0.047122031450271606,0.005664527416229248
10,6,-5.146874904632568,0.10032567381858826,-24.542755126953125,-1.0392377447487888e-07,1.0,0.0,0.9456057548522949,0.9940356016159058
11,7,-5.146874904632568,0.10032567381858826,-13.240059852600098,-1.0392376736945153e-07,1.0,0.0,0.9456056952476501,0.005664348602294922
12,8,5.130995750427246,-0.08816121518611908,-24.522281646728516,1.0,0.0,0.0,0.0360199511051178,0.9940357208251953
13,9,5.130995750427246,0.10032674670219421,-24.522281646728516,1.0,0.0,0.0,0.04712215065956116,0.9940357208251953
14,10,5.130995750427246,0.10032674670219421,-13.212761878967285,1.0,0.0,0.0,0.047122031450271606,0.005664527416229248
15,8,5.130995750427246,-0.08816121518611908,-24.522281646728516,1.0,0.0,0.0,0.0360199511051178,0.9940357208251953
16,10,5.130995750427246,0.10032674670219421,-13.212761878967285,1.0,0.0,0.0,0.047122031450271606,0.005664527416229248
17,11,5.130995750427246,-0.08816121518611908,-13.212761878967285,1.0,0.0,0.0,0.03601983189582825,0.005664527416229248
