VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_NORMAL0.w,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,-4.158045768737793,1.3041549921035767,-2.6741461753845215,0.482177734375,0.8759765625,0.0,0.0,0.7099609375,0.28125
1,1,-4.2593536376953125,1.3599059581756592,-2.5738258361816406,0.482177734375,0.8759765625,0.0,0.0,0.70458984375,0.275634765625
2,2,-4.158045768737793,1.3041549921035767,-2.4736039638519287,0.482177734375,0.8759765625,0.0,0.0,0.69873046875,0.28125
3,3,-4.2593536376953125,1.3599059581756592,-2.5738258361816406,-0.484130859375,0.875,0.0,0.0,0.70458984375,0.275634765625
4,4,-4.360090732574463,1.3041549921035767,-2.6741461753845215,-0.484130859375,0.875,0.0,0.0,0.7099609375,0.269775390625
5,5,-4.360090732574463,1.3041549921035767,-2.4736039638519287,-0.484130859375,0.875,0.0,0.0,0.69873046875,0.27001953125
6,6,-4.360090732574463,1.3041549921035767,-2.4736039638519287,0.0,0.8740234375,0.486083984375,0.0,0.69873046875,0.27001953125
7,7,-4.158045768737793,1.3041549921035767,-2.4736039638519287,0.0,0.8740234375,0.486083984375,0.0,0.69873046875,0.28125
8,8,-4.2593536376953125,1.3599059581756592,-2.5738258361816406,0.0,0.8740234375,0.486083984375,0.0,0.70458984375,0.275634765625
9,9,-4.158045768737793,1.3041549921035767,-2.6741461753845215,0.0,0.8740234375,-0.48583984375,0.0,0.7099609375,0.28125
10,10,-4.360090732574463,1.3041549921035767,-2.6741461753845215,0.0,0.8740234375,-0.48583984375,0.0,0.7099609375,0.269775390625
11,11,-4.2593536376953125,1.3599059581756592,-2.5738258361816406,0.0,0.8740234375,-0.48583984375,0.0,0.70458984375,0.275634765625
12,12,-4.158045768737793,1.3041549921035767,-1.2530819177627563,0.482177734375,0.8759765625,0.0,0.0,0.62890625,0.65380859375
13,13,-4.2593536376953125,1.3599059581756592,-1.1527619361877441,0.482177734375,0.8759765625,0.0,0.0,0.623046875,0.6484375
14,14,-4.158045768737793,1.3041549921035767,-1.0525399446487427,0.482177734375,0.8759765625,0.0,0.0,0.61767578125,0.65380859375
15,15,-4.2593536376953125,1.3599059581756592,-1.1527619361877441,-0.484130859375,0.875,0.0,0.0,0.623046875,0.6484375
16,16,-4.360090732574463,1.3041549921035767,-1.2530819177627563,-0.484130859375,0.875,0.0,0.0,0.62841796875,0.642578125
17,17,-4.360090732574463,1.3041549921035767,-1.0525399446487427,-0.484130859375,0.875,0.0,0.0,0.61767578125,0.642578125
18,18,-4.360090732574463,1.3041549921035767,-1.0525399446487427,0.0,0.8740234375,0.486083984375,0.0,0.61767578125,0.642578125
19,19,-4.158045768737793,1.3041549921035767,-1.0525399446487427,0.0,0.8740234375,0.486083984375,0.0,0.61767578125,0.65380859375
20,20,-4.2593536376953125,1.3599059581756592,-1.1527619361877441,0.0,0.8740234375,0.486083984375,0.0,0.623046875,0.6484375
21,21,-4.158045768737793,1.3041549921035767,-1.2530819177627563,0.0,0.8740234375,-0.48583984375,0.0,0.62890625,0.65380859375
22,22,-4.360090732574463,1.3041549921035767,-1.2530819177627563,0.0,0.8740234375,-0.48583984375,0.0,0.62841796875,0.642578125
23,23,-4.2593536376953125,1.3599059581756592,-1.1527619361877441,0.0,0.8740234375,-0.48583984375,0.0,0.623046875,0.6484375
24,24,4.2792558670043945,1.3041549921035767,0.16578859090805054,0.482177734375,0.8759765625,0.0,0.0,0.82861328125,0.296142578125
25,25,4.177948951721191,1.3599059581756592,0.26610809564590454,0.482177734375,0.8759765625,0.0,0.0,0.82763671875,0.29541015625
26,26,4.2792558670043945,1.3041549921035767,0.3663302958011627,0.482177734375,0.8759765625,0.0,0.0,0.8271484375,0.296142578125
27,27,4.177948951721191,1.3599059581756592,0.26610809564590454,-0.484130859375,0.875,0.0,0.0,0.82763671875,0.29541015625
28,28,4.077210903167725,1.3041549921035767,0.16578859090805054,-0.484130859375,0.875,0.0,0.0,0.82861328125,0.294677734375
