VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,4.223079681396484,0.0,-5.684896945953369,0.0,1.0,0.0,0.637145459651947,0.6540499925613403
1,1,1.3808841705322266,0.0,-7.190622329711914,0.0,1.0,0.0,0.7124637961387634,0.49856746196746826
2,2,-3.765833854675293,0.0,-6.194201469421387,0.0,1.0,0.0,0.6626215577125549,0.21701580286026
3,2,-3.765833854675293,0.0,-6.194201469421387,0.0,1.0,0.0,0.6626215577125549,0.21701580286026
4,3,-7.660736560821533,0.0,-2.6986827850341797,0.0,1.0,0.0,0.4877711534500122,0.003944873809814453
5,0,4.223079681396484,0.0,-5.684896945953369,0.0,1.0,0.0,0.637145459651947,0.6540499925613403
6,3,-7.660736560821533,0.0,-2.6986827850341797,0.0,1.0,0.0,0.4877711534500122,0.003944873809814453
7,4,4.5164713859558105,0.0,-4.957791805267334,0.0,1.0,0.0,0.6007747650146484,0.6700999736785889
8,0,4.223079681396484,0.0,-5.684896945953369,0.0,1.0,0.0,0.637145459651947,0.6540499925613403
9,3,-7.660736560821533,0.0,-2.6986827850341797,0.0,1.0,0.0,0.4877711534500122,0.003944873809814453
10,5,5.2904486656188965,0.0,0.4254884719848633,0.0,1.0,0.0,0.33149608969688416,0.712440550327301
11,4,4.5164713859558105,0.0,-4.957791805267334,0.0,1.0,0.0,0.6007747650146484,0.6700999736785889
12,3,-7.660736560821533,0.0,-2.6986827850341797,0.0,1.0,0.0,0.4877711534500122,0.003944873809814453
13,6,-7.660736560821533,0.0,1.8420674800872803,0.0,1.0,0.0,0.26063698530197144,0.003944903612136841
14,5,5.2904486656188965,0.0,0.4254884719848633,0.0,1.0,0.0,0.33149608969688416,0.712440550327301
15,6,-7.660736560821533,0.0,1.8420674800872803,0.0,1.0,0.0,0.26063698530197144,0.003944903612136841
16,7,4.425350666046143,0.0,4.11177396774292,0.0,1.0,0.0,0.14710329473018646,0.665115237236023
17,5,5.2904486656188965,0.0,0.4254884719848633,0.0,1.0,0.0,0.33149608969688416,0.712440550327301
18,6,-7.660736560821533,0.0,1.8420674800872803,0.0,1.0,0.0,0.26063698530197144,0.003944903612136841
19,8,-4.960160255432129,0.0,5.68658971786499,0.0,1.0,0.0,0.06832897663116455,0.1516800820827484
20,7,4.425350666046143,0.0,4.11177396774292,0.0,1.0,0.0,0.14710329473018646,0.665115237236023
21,8,-4.960160255432129,0.0,5.68658971786499,0.0,1.0,0.0,0.06832897663116455,0.1516800820827484
22,9,2.227189302444458,0.0,6.691701412200928,0.0,1.0,0.0,0.01805199682712555,0.5448645949363708
23,7,4.425350666046143,0.0,4.11177396774292,0.0,1.0,0.0,0.14710329473018646,0.665115237236023
24,8,-4.960160255432129,0.0,5.68658971786499,0.0,1.0,0.0,0.06832897663116455,0.1516800820827484
25,10,-1.7376548051834106,0.0,6.9732561111450195,0.0,1.0,0.0,0.003968238830566406,0.3279675543308258
26,9,2.227189302444458,0.0,6.691701412200928,0.0,1.0,0.0,0.01805199682712555,0.5448645949363708
27,10,-1.7376548051834106,0.0,6.9732561111450195,0.0,1.0,0.0,0.003968238830566406,0.3279675543308258
28,11,2.142888069152832,0.0,6.757927894592285,0.0,1.0,0.0,0.014739260077476501,0.5402529239654541
29,9,2.227189302444458,0.0,6.691701412200928,0.0,1.0,0.0,0.01805199682712555,0.5448645949363708
