VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_NORMAL0.x,in_NORMAL0.y,in_NORMAL0.z,in_TEXCOORD0.x,in_TEXCOORD0.y
0,0,-2.3627853393554688,2.573071002960205,1.0314446687698364,-1.8709344863891602,3.4365487098693848,-0.7927783727645874,0.489013671875,0.1925048828125
1,1,-2.3684751987457275,2.5641884803771973,1.0281020402908325,-2.4020988941192627,-2.7440133094787598,1.604894757270813,0.48779296875,0.1944580078125
2,2,-2.40504789352417,2.606292963027954,1.0963009595870972,-2.7032504081726074,1.7255630493164062,-2.3838748931884766,0.49365234375,0.1832275390625
3,3,-2.3080482482910156,2.556769847869873,1.0928136110305786,-1.398518443107605,3.7456886768341064,0.05244088172912598,0.5048828125,0.19775390625
4,4,-2.3147592544555664,2.562096118927002,1.0866856575012207,1.8715264797210693,1.8672493696212769,2.991445302963257,0.50439453125,0.1976318359375
5,5,-2.3167777061462402,2.540696144104004,1.0837653875350952,-1.7876129150390625,-3.222686529159546,1.5516839027404785,0.50390625,0.1995849609375
6,6,-2.3471975326538086,2.586453676223755,1.1417163610458374,2.8758304119110107,-0.5248042345046997,2.728092670440674,0.505859375,0.1890869140625
7,7,-2.3167777061462402,2.540696144104004,1.0837653875350952,-1.7876129150390625,-3.222686529159546,1.5516839027404785,0.50390625,0.1995849609375
8,8,-2.3147592544555664,2.562096118927002,1.0866856575012207,1.8715264797210693,1.8672493696212769,2.991445302963257,0.50439453125,0.1976318359375
9,9,-2.3167777061462402,2.540696144104004,1.0837653875350952,-1.7876129150390625,-3.222686529159546,1.5516839027404785,0.50390625,0.1995849609375
10,10,-2.327834129333496,2.567211151123047,1.149355411529541,-2.3515946865081787,2.7035436630249023,-1.7028812170028687,0.5087890625,0.1898193359375
11,11,-2.3080482482910156,2.556769847869873,1.0928136110305786,-1.398518443107605,3.7456886768341064,0.05244088172912598,0.5048828125,0.19775390625
12,12,-2.251490592956543,0.9393594264984131,0.9153822660446167,3.5149428844451904,0.4889153838157654,1.8455772399902344,0.406982421875,0.15966796875
13,13,-2.302377223968506,1.1069271564483643,0.9679059982299805,3.550139904022217,0.4032231569290161,1.7983146905899048,0.414306640625,0.1246337890625
14,14,-2.36765718460083,0.9952199459075928,1.121825098991394,3.9846222400665283,0.31836187839508057,0.14642968773841858,0.44091796875,0.135009765625
15,15,-2.3484201431274414,1.2478318214416504,1.035865306854248,3.763075113296509,0.17123794555664062,1.3453454971313477,0.423828125,0.0938720703125
16,14,-2.36765718460083,0.9952199459075928,1.121825098991394,3.9846222400665283,0.31836187839508057,0.14642968773841858,0.44091796875,0.135009765625
17,13,-2.302377223968506,1.1069271564483643,0.9679059982299805,3.550139904022217,0.4032231569290161,1.7983146905899048,0.414306640625,0.1246337890625
18,16,-2.3838257789611816,1.3451850414276123,1.1410921812057495,3.9874815940856934,0.16952478885650635,0.26695552468299866,0.43994140625,0.07037353515625
19,14,-2.36765718460083,0.9952199459075928,1.121825098991394,3.9846222400665283,0.31836187839508057,0.14642968773841858,0.44091796875,0.135009765625
20,15,-2.3484201431274414,1.2478318214416504,1.035865306854248,3.763075113296509,0.17123794555664062,1.3453454971313477,0.423828125,0.0938720703125
21,16,-2.3838257789611816,1.3451850414276123,1.1410921812057495,3.9874815940856934,0.16952478885650635,0.26695552468299866,0.43994140625,0.07037353515625
22,17,-2.3808107376098633,1.3757891654968262,1.2185643911361694,3.9367785453796387,0.2717452049255371,-0.6541734933853149,0.453857421875,0.0650634765625
23,14,-2.36765718460083,0.9952199459075928,1.121825098991394,3.9846222400665283,0.31836187839508057,0.14642968773841858,0.44091796875,0.135009765625
24,18,-2.3443121910095215,0.999807596206665,1.270064115524292,3.798846483230591,0.3158987760543823,-1.2120171785354614,0.4677734375,0.131103515625
25,14,-2.36765718460083,0.9952199459075928,1.121825098991394,3.9846222400665283,0.31836187839508057,0.14642968773841858,0.44091796875,0.135009765625
26,17,-2.3808107376098633,1.3757891654968262,1.2185643911361694,3.9367785453796387,0.2717452049255371,-0.6541734933853149,0.453857421875,0.0650634765625
27,18,-2.3443121910095215,0.999807596206665,1.270064115524292,3.798846483230591,0.3158987760543823,-1.2120171785354614,0.4677734375,0.131103515625
28,17,-2.3808107376098633,1.3757891654968262,1.2185643911361694,3.9367785453796387,0.2717452049255371,-0.6541734933853149,0.453857421875,0.0650634765625
29,19,-2.362980365753174,1.382051944732666,1.2999187707901,3.7987067699432373,0.315926194190979,-1.212449073791504,0.4677734375,0.0599365234375
30,20,-2.2764697074890137,0.9777085781097412,1.4030508995056152,3.160133123397827,0.47729945182800293,-2.4053618907928467,0.49462890625,0.135009765625
31,18,-2.3443121910095215,0.999807596206665,1.270064115524292,3.798846483230591,0.3158987760543823,-1.2120171785354614,0.4677734375,0.131103515625
32,19,-2.362980365753174,1.382051944732666,1.2999187707901,3.7987067699432373,0.315926194190979,-1.212449073791504,0.4677734375,0.0599365234375
33,20,-2.2764697074890137,0.9777085781097412,1.4030508995056152,3.160133123397827,0.47729945182800293,-2.4053618907928467,0.49462890625,0.135009765625
34,19,-2.362980365753174,1.382051944732666,1.2999187707901,3.7987067699432373,0.315926194190979,-1.212449073791504,0.4677734375,0.0599365234375
35,21,-2.3296961784362793,1.365973949432373,1.3762059211730957,3.584505319595337,0.3402519226074219,-1.742287278175354,0.4814453125,0.0650634765625
36,21,-2.3296961784362793,1.365973949432373,1.3762059211730957,3.584505319595337,0.3402519226074219,-1.742287278175354,0.4814453125,0.0650634765625
37,22,-2.28810453414917,1.3268013000488281,1.4363168478012085,3.0779240131378174,0.34381866455078125,-2.5314409732818604,0.49560546875,0.07037353515625
38,20,-2.2764697074890137,0.9777085781097412,1.4030508995056152,3.160133123397827,0.47729945182800293,-2.4053618907928467,0.49462890625,0.135009765625
39,23,-2.201420307159424,1.2196004390716553,1.4892284870147705,2.2691993713378906,0.4581049680709839,-3.2620394229888916,0.51171875,0.0938720703125
